# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Cumulative thermal conductivity at temperature 300 K.
# mode range 1 15
# Each phonon contribute to the total thermal conductivity if
# (v_x)^2+(v_y)^2+(v_z)^2 < L^2 is satisfied.
# L [nm], kappa [W/mK] (xx, xy, ...)
              0              0              0              0              0              0              0              0              0              0
             16        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.1        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.2        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.3        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.4        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.5        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.6        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.7        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.8        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           16.9        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
             17         1.2465    4.41137e-14     1.0662e-13    4.41143e-14         1.2465   -5.82098e-15    1.06619e-13    -5.8213e-15         1.2465
           17.1         1.2465    4.41137e-14     1.0662e-13    4.41143e-14         1.2465   -5.82098e-15    1.06619e-13    -5.8213e-15         1.2465
           17.2         1.2465    4.41137e-14     1.0662e-13    4.41143e-14         1.2465   -5.82098e-15    1.06619e-13    -5.8213e-15         1.2465
           17.3        1.25669    4.41137e-14     1.0662e-13    4.41137e-14        1.25669    -5.8213e-15    1.06619e-13    -5.8213e-15        1.25669
           17.4        1.25669    4.41137e-14     1.0662e-13    4.41137e-14        1.25669    -5.8213e-15    1.06619e-13    -5.8213e-15        1.25669
